"id","Nom","Marque","address","latitude","longitude","services","automate_h24","is_closed_day","business_hours","gas_price","gas_last_update"
"69500009","RELAIS BRONDILLANTS","Total Access","BD LAURENT BONNEVAY 69500 BRON","osm_lat      45.7391
Name: 175, dtype: object","osm_lng      4.90506
Name: 175, dtype: object","Restauration à emporter|Carburant additivé|Restauration sur place|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Lavage automatique",False,False,"",0.695,"2018-11-17 00:01:00"
"67170002","AIRE DE BRUMATH OUEST","CARAUTOROUTES","A4E AIRE DE BRUMATH OUEST 67170 BRUMATH","osm_lat      48.7247
Name: 176, dtype: object","osm_lng      7.69126
Name: 176, dtype: object","Carburant additivé|Toilettes publiques|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Piste poids lourds|Wifi",False,False,"00:00-23:59",0.749,"2018-11-16 13:35:28"
"78140001","STATION SERVICE AUCHAN VELIZY","Auchan","4 Rue Dewoitine 78140 VéLIZY-VILLACOUBLAY","osm_lat      48.7825
Name: 214, dtype: object","osm_lng      2.21425
Name: 214, dtype: object","Carburant additivé|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel",True,False,"",0.759,"2018-11-10 08:34:55"
"65000010","RELAIS TARBES URAC","Total Access","AVENUE DU MARECHAL JOFFRE 65000 TARBES","osm_lat      43.2397
Name: 217, dtype: object","osm_lng      0.0603438
Name: 217, dtype: object","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel",True,False,"",0.769,"2018-11-17 00:01:00"
"15000012","AUVERGNE CARBURANTS","Avia"," Avenue de Conthe 15000 AURILLAC","osm_lat      44.9134
Name: 220, dtype: object","osm_lng      2.42685
Name: 220, dtype: object","Carburant additivé|Automate CB|Vente de fioul domestique|Vente de pétrole lampant",True,False,"",0.59,"2018-11-14 11:21:11"
"92210009","RELAIS ST CLOUD DASSAULT","Total Access","65 QUAI MARCEL DASSAULT 92210 Saint-Cloud","osm_lat      48.855
Name: 222, dtype: object","osm_lng      2.22249
Name: 222, dtype: object","",False,False,"",0.759,"2018-11-17 00:01:00"
"58000005","AVIA LES DUCS","Avia","2 Rue de Vauzelles 58000 Nevers","osm_lat      47.0003
Name: 223, dtype: object","osm_lng      3.15534
Name: 223, dtype: object","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Vente d'additifs carburants",True,False,"07:00-20:00",0.649,"2018-10-30 15:56:23"
"17138006","RELAIS PUILBOREAU","Total Access","AIRE DE SERVICE  RN 11 17138 PUILBOREAU","osm_lat      46.1765
Name: 224, dtype: object","osm_lng     -1.10333
Name: 224, dtype: object","Restauration à emporter|Restauration sur place|Toilettes publiques|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Piste poids lourds|Wifi",False,False,"06:00-22:00",0.639,"2018-11-16 09:00:00"
"51200006","RELAIS SPARNACIENS","Total Access","13 BLD DE LA MOTTE 51200 EPERNAY","osm_lat      49.0464
Name: 237, dtype: object","osm_lng      3.95655
Name: 237, dtype: object","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Relais colis|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel",True,False,"",0.609,"2018-11-17 00:01:00"
"59510003","RELAIS TROIS BAUDETS","Total Access","188 AV DU GENERAL DE GAULLE 59510 HEM","osm_lat      50.6649
Name: 245, dtype: object","osm_lng      3.18278
Name: 245, dtype: object","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel|Wifi|Automate CB 24/24",True,False,"07:00-21:00",0.599,"2018-11-17 00:01:00"
"69310004","RELAIS PIERRE BENITE","Total","126 BOULEVARD DE L EUROPE 69310 Pierre-Bénite","osm_lat      45.697
Name: 248, dtype: object","osm_lng      4.82489
Name: 248, dtype: object","Restauration à emporter|Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Lavage automatique|Lavage manuel",False,False,"",0.709,"2018-11-17 00:01:00"
"47300002","SARL STATION PEJEAN","Total Access","224 Route de Bordeaux 47300 BIAS","osm_lat      44.4041
Name: 254, dtype: object","osm_lng      0.688051
Name: 254, dtype: object","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de fioul domestique",True,False,"",0.699,"2018-11-15 20:30:15"
"53000011","RELAIS LA CLOSERIE","Total Access","248 RUE DE BRETAGNE 53000 LAVAL","osm_lat      48.0698
Name: 255, dtype: object","osm_lng     -0.794131
Name: 255, dtype: object","Restauration à emporter|Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Relais colis|Piste poids lourds|Automate CB|Lavage automatique",True,False,"",0.799,"2018-11-17 00:01:00"
"83470006","RELAIS OLYMPE","Total Access","RN.7 ROUTE DE NICE 83470 Saint-Maximin-la-Sainte-Baume","osm_lat      43.4468
Name: 262, dtype: object","osm_lng      5.86289
Name: 262, dtype: object","Restauration à emporter|Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel",True,False,"",0.699,"2018-11-17 00:01:00"
"10270006","RELAIS FRESNOY LE CHÂTEAU","Total","AUTOROUTE A5  AIRE DE TROYESFRESNOYLECHÂTEAU 10270 Fresnoy-le-Château","osm_lat      48.2115
Name: 265, dtype: object","osm_lng      4.24197
Name: 265, dtype: object","Carburant additivé|Toilettes publiques|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Aire de camping-cars|Piste poids lourds|Automate CB",True,False,"",0.819,"2018-11-16 09:00:00"
"19100017","RELAIS DE VIALMUR","Total Access","90 AV RIBOT 19100 Brive-la-Gaillarde","osm_lat      45.1648
Name: 268, dtype: object","osm_lng      1.51056
Name: 268, dtype: object","",False,False,"",0.689,"2018-11-17 00:01:00"
"75020011","RELAIS PORTE DE MONTREUIL","Total","Avenue Benoît Frachon 75020 Paris","osm_lat      48.8535
Name: 276, dtype: object","osm_lng      2.41512
Name: 276, dtype: object","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Automate CB|Lavage automatique",True,False,"",0.759,"2018-11-17 00:01:00"
"31130008","RELAIS BALMA AV DE TOULOUSE","Total Access","43 AVENUE DES AEROSTIERS 31130 BALMA","osm_lat      43.6097
Name: 277, dtype: object","osm_lng      1.49253
Name: 277, dtype: object","Restauration à emporter|Carburant additivé|Restauration sur place|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Relais colis|Automate CB|Lavage automatique|Lavage manuel",True,False,"",0.599,"2018-11-17 00:01:00"
"1430005","RELAIS DE CEIGNES CERDON","Total","AUTOROUTE A40  AIRE DE CEIGNES CERDON 01430 CEIGNES","osm_lat      46.1148
Name: 283, dtype: object","osm_lng      5.49064
Name: 283, dtype: object","",False,False,"",0.809,"2018-11-16 09:00:00"
"11480001","AIRE DE LA PALME OUEST","Carrefour","A9 AIRE DE LA PALME OUEST 11480 LA PALME","osm_lat      42.9506
Name: 299, dtype: object","osm_lng      2.9699
Name: 299, dtype: object","Restauration à emporter|Carburant additivé|Restauration sur place|Toilettes publiques|Bar|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Aire de camping-cars|Piste poids lourds",False,False,"",0.889,"2018-11-16 10:29:40"
"30900017","RELAIS NIMES AGEL","Total Access","2705 RTE DE MONTPELLIER 30900 NIMES","osm_lat      43.8101
Name: 323, dtype: object","osm_lng      4.32943
Name: 323, dtype: object","Carburant additivé|Boutique alimentaire|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique",True,False,"",0.699,"2018-11-17 00:01:00"
"22000011","RELAIS APOLLINAIRE","Total Access","RUE GUILLAUME APOLLINAIRE 22000 Saint-Brieuc","osm_lat      48.4978
Name: 327, dtype: object","osm_lng     -2.74538
Name: 327, dtype: object","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel",True,False,"",0.699,"2018-11-17 00:01:00"
"51100048","RELAIS REIMS BREBANT","Total Access","12 AVENUE BREBANT 51100 REIMS","osm_lat      49.2547
Name: 343, dtype: object","osm_lng      4.01697
Name: 343, dtype: object","",False,False,"",0.596,"2018-11-17 00:01:00"
"31600001","SUPER U","Système U","2 Boulevard de la leze 31600 EAUNES","osm_lat      43.4198
Name: 345, dtype: object","osm_lng      1.37368
Name: 345, dtype: object","Station de gonflage|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel",True,False,"",0.599,"2018-10-03 08:01:00"
"63100003","STATION AUCHAN","Auchan","Boulevard Etienne Clementel 63100 CLERMONT-FERRAND","osm_lat      45.814
Name: 350, dtype: object","osm_lng      3.10898
Name: 350, dtype: object","Restauration à emporter|Carburant additivé|Restauration sur place|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Bornes électriques|Automate CB 24/24",True,False,"",0.552,"2018-11-12 10:48:36"
"44370009","REL.VARADES PAYS DE LOIRE","Total","A11  AIRE DE VARADES PAYS DE LOIRE 44370 VARADES","osm_lat      47.4195
Name: 356, dtype: object","osm_lng     -1.01443
Name: 356, dtype: object","",False,False,"",0.809,"2018-11-16 09:00:00"
"35500009","RELAIS ERBREE","Total","ROUTE NATIONALE 157  AIRE D'ERBRÉE 35500 ERBREE","osm_lat      48.0903
Name: 363, dtype: object","osm_lng     -1.09831
Name: 363, dtype: object","Restauration à emporter|Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Piste poids lourds",False,False,"",0.819,"2018-11-16 09:00:00"
"45520003","RELAIS DE LA RETREVE","Total","AUTOROUTE A10  AIRE D'ORLÉANSSARAN 45520 GIDY","osm_lat      47.9784
Name: 377, dtype: object","osm_lng      1.85796
Name: 377, dtype: object","",False,False,"",0.819,"2018-11-16 09:00:00"
"11110005","RELAIS DE VINASSAN","Total","AUTOROUTE A9  AIRE DE NARBONNE VINASSAN SUD 11110 Salles-d'Aude","osm_lat      43.2161
Name: 378, dtype: object","osm_lng      3.09241
Name: 378, dtype: object","",False,False,"",0.809,"2018-11-16 09:00:00"
"28100006","RELAIS DE DREUX","Total Access","126 AV DU GAL LECLERC 28100 DREUX","osm_lat      48.7431
Name: 379, dtype: object","osm_lng      1.3899
Name: 379, dtype: object","Toilettes publiques|Boutique alimentaire|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Wifi|Automate CB 24/24",True,False,"",0.649,"2018-11-17 00:01:00"
"59290001","CARREFOUR WASQUEHAL","Carrefour","AVENUE DU GRAND COTTIGNIES 59290 WASQUEHAL","osm_lat      50.6822
Name: 380, dtype: object","osm_lng      3.12738
Name: 380, dtype: object","Vente de gaz domestique (Butane, Propane)|Automate CB",True,False,"",0.545,"2018-11-06 08:03:22"
"34200003","DYNEFF Sète","Dyneff","1356 avenue Gilbert Martelli 34200 SèTE","osm_lat      43.4156
Name: 381, dtype: object","osm_lng      3.71965
Name: 381, dtype: object","Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Vente de fioul domestique|Vente de pétrole lampant",True,False,"",0.749,"2018-11-16 16:00:00"
"13110005","RELAIS PONT DU ROY","Total","RN 568 13110 Port-de-Bouc","osm_lat      43.4204
Name: 383, dtype: object","osm_lng      4.97817
Name: 383, dtype: object","Carburant additivé|Toilettes publiques|Boutique alimentaire|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Lavage automatique|Lavage manuel",False,False,"",0.699,"2018-11-17 00:01:00"
"13700010","RELAIS DE BOLMON","Total","92 AEROPORT BP 36 13700 MARIGNANE","osm_lat      43.4432
Name: 389, dtype: object","osm_lng      5.22431
Name: 389, dtype: object","",False,False,"",0.639,"2018-11-17 00:01:00"
"33320008","RELAIS EYSINES STAR","Total Access","388 ROUTE DU MEDOC 33320 EYSINES","osm_lat      44.8927
Name: 412, dtype: object","osm_lng     -0.667516
Name: 412, dtype: object","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique|Lavage manuel",True,False,"",0.579,"2018-11-17 00:01:00"
"27140004","INTERMARCHE GISORS","Intermarché","RN10 CC des Templiers 27140 GISORS","osm_lat      49.2764
Name: 421, dtype: object","osm_lng      1.76188
Name: 421, dtype: object","Restauration à emporter|Restauration sur place|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Services réparation / entretien|Laverie|Vente de gaz domestique (Butane, Propane)|Location de véhicule|Relais colis|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de pétrole lampant|Bornes électriques|Vente d'additifs carburants|Automate CB 24/24",True,False,"",0.599,"2018-11-16 09:28:06"
"45400006","RELAIS DES AUBRAIS","Total","119 AV ANDRE DESSAUX RN 20 45400 Fleury-les-Aubrais","osm_lat      47.9352
Name: 426, dtype: object","osm_lng      1.89564
Name: 426, dtype: object","",False,False,"",0.579,"2018-11-16 09:00:00"
"2200015","RELAIS SAINTE EUGENIE","Total Access","9 ET 11 RUE DE VILLENEUVE 02200 SOISSONS","osm_lat      49.3702
Name: 433, dtype: object","osm_lng      3.33898
Name: 433, dtype: object","Boutique alimentaire|Station de gonflage|Services réparation / entretien|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique",True,False,"",0.599,"2018-11-17 00:01:00"
"78630009","RELAIS MORAINVILLIERS NORD","Total","AUTOROUTE A13  AIRE DE MORAINVILLIERS NORD 78630 MORAINVILLIERS","osm_lat      48.9406
Name: 444, dtype: object","osm_lng      1.95463
Name: 444, dtype: object","Carburant additivé|Toilettes publiques|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Piste poids lourds|Automate CB",True,False,"",0.819,"2018-11-16 09:00:00"
"51520002","RELAIS SAINT MARTIN SUR LE PRE","Total Access","ROUTE NATIONALE 44  AIRE DE SAINT MARTIN SUR LE PRÉ 51520 Saint-Martin-sur-le-Pré","osm_lat      48.9909
Name: 459, dtype: object","osm_lng      4.34227
Name: 459, dtype: object","Restauration à emporter|Carburant additivé|Restauration sur place|Toilettes publiques|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Piste poids lourds",False,False,"",0.653,"2018-11-16 09:00:00"
"29200004","ATELIERS CAUGANT SA","Total Access","ANGLE BD EUROPE/AV.LE GORGEU 29200 BREST","osm_lat      48.4105
Name: 466, dtype: object","osm_lng     -4.5154
Name: 466, dtype: object","Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Vente de fioul domestique|Automate CB 24/24",True,False,"07:00-20:00",0.699,"2018-11-09 07:15:07"
"33700022","RELAIS DE GIRONDE","Total Access","ROCADE PÉRIPHÉRIQUE 33700 MERIGNAC","osm_lat      44.8875
Name: 472, dtype: object","osm_lng     -0.579755
Name: 472, dtype: object","Restauration à emporter|Carburant additivé|Toilettes publiques|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Piste poids lourds|Automate CB",True,False,"",0.599,"2018-11-16 09:00:00"
"24100014","RELAIS BERGERAC LA SOURCE","Total Access","RUE DES DOCTEURS VIZERIE 24100 BERGERAC","osm_lat      44.8501
Name: 485, dtype: object","osm_lng      0.492741
Name: 485, dtype: object","Restauration à emporter|Carburant additivé|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique",True,False,"",0.699,"2018-11-17 00:01:00"
"27300006","RELAIS MALBROUCK","Total Access","RD 613  CARREFOUR DE MALBROUCK 27300 CARSIX","osm_lat      49.1553
Name: 513, dtype: object","osm_lng      0.672014
Name: 513, dtype: object","Restauration à emporter|Carburant additivé|Toilettes publiques|Bar|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds",False,False,"",0.629,"2018-11-17 00:01:00"
"26000014","RELAIS EPERVIERE","Total Access","162 AVENUE DE PROVENCE 26000 VALENCE","osm_lat      44.92
Name: 518, dtype: object","osm_lng      4.87822
Name: 518, dtype: object","Carburant additivé|Boutique alimentaire|Station de gonflage|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique",True,False,"",0.629,"2018-11-17 00:01:00"
"78690003","RELAIS LES ESSARTS LE ROI","Total Access","37 RN 10 78690 LES ESSARTS LE ROI","osm_lat      48.7176
Name: 546, dtype: object","osm_lng      1.8829
Name: 546, dtype: object","Restauration à emporter|Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Automate CB|Lavage automatique",True,False,"",0.729,"2018-11-17 00:01:00"
"11200003","DYNEFF Mauguio","Dyneff","aérodrome Montpellier Méditerranée 34130 Mauguio","osm_lat      43.5798
Name: 557, dtype: object","osm_lng      3.95268
Name: 557, dtype: object","Restauration à emporter|Restauration sur place|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique|Lavage manuel|Vente de pétrole lampant",True,False,"",0.849,"2018-11-16 16:00:00"
"37700011","RELAIS BRETECHE","Total Access","AVENUE JACQUES DUCLOS 37700 Saint-Pierre-des-Corps","osm_lat      47.3806
Name: 577, dtype: object","osm_lng      0.730203
Name: 577, dtype: object","Restauration à emporter|Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Vente de gaz domestique (Butane, Propane)|Piste poids lourds|Automate CB|Lavage automatique",True,False,"",0.629,"2018-11-17 00:01:00"
"74600013","REL. DE LA RIPAILLE","Total","A41 AIRE DE LA RIPAILLE 74600 SEYNOD","osm_lat      45.8761
Name: 587, dtype: object","osm_lng      6.07179
Name: 587, dtype: object","",False,False,"",0.809,"2018-11-16 09:00:00"
"75015026","RELAIS PONT AVAL","Total","QUAI D'ISSY LES MOULINEAUX 75015 Paris","osm_lat      48.8346
Name: 596, dtype: object","osm_lng      2.26577
Name: 596, dtype: object","Carburant additivé|Toilettes publiques|Boutique alimentaire|Station de gonflage|Boutique non alimentaire|Automate CB|Lavage automatique",True,False,"",0.759,"2018-11-16 09:00:00"
"66000018","RELAIS PORTE ESPAGNE","Total Access","ROUTE D ESPAGNE 66000 PERPIGNAN","osm_lat      42.6778
Name: 601, dtype: object","osm_lng      2.89066
Name: 601, dtype: object","",False,False,"",0.699,"2018-11-17 00:01:00"
"11290001","ROMPETROL Arzens Sud","ROMPETROL","A61 Aire d'Arzens Sud 11290 ARZENS","osm_lat      43.2176
Name: 609, dtype: object","osm_lng      2.22004
Name: 609, dtype: object","Restauration à emporter|Carburant additivé|Restauration sur place|Toilettes publiques|Douches|Boutique alimentaire|Station de gonflage|Espace bébé|Boutique non alimentaire|Laverie|Piste poids lourds|Automate CB",True,False,"",0.938,"2018-11-16 16:00:00"
